발생년,발생월,발생일,발생시,주야,요일,발생지시도,사고유형_대분류,가해자법규위반,도로형태_대분류,가해자_당사자종별,피해자_당사자종별,경도,위도,사상자수
2020,2,4,5,야,화,대구,차대차,안전운전 의무 불이행,교차로,승용차,승용차,128.4588383,35.6780518,1.3
2020,2,4,7,주,화,경남,차대차,과속,단일로,승용차,특수차,128.4260503,35.10382338,1.3
2020,2,4,13,주,화,경기,차대사람,안전운전 의무 불이행,단일로,승합차,보행자,127.0753713,37.25568137,1.0
2020,2,4,13,주,화,경기,차대차,중앙선 침범,단일로,승용차,화물차,126.8819916,37.67819778,2.0
2020,2,4,14,주,화,경기,차대사람,보행자 보호의무 위반,교차로,승용차,보행자,127.0856737,36.99836327,1.0
2020,2,4,15,주,화,광주,차대차,중앙선 침범,단일로,승용차,승용차,126.8854732,35.15353916,3.4
2020,2,4,17,주,화,경남,차량단독,안전운전 의무 불이행,단일로,원동기장치자전거,없음,127.8306639,35.06992056,1.0
2020,2,4,21,야,화,경기,차대차,안전운전 의무 불이행,단일로,특수차,승용차,127.7526129,37.41088786,6.0
2020,2,5,7,주,수,서울,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,126.903625,37.5629436,1.0
2020,2,5,8,주,수,경기,차대차,안전운전 의무 불이행,교차로,승용차,화물차,127.1769546,37.69402126,1.3
2020,2,5,19,야,수,충남,차량단독,안전운전 의무 불이행,단일로,승용차,없음,127.1759638,36.13447987,1.0
2020,2,5,19,야,수,경기,차대차,안전운전 의무 불이행,교차로,승합차,이륜차,126.753033,37.68128211,1.0
2020,2,5,20,야,수,경기,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.5650565,37.28230416,1.0
2020,2,5,20,야,수,경남,차대차,안전운전 의무 불이행,교차로,화물차,화물차,128.5051259,35.51726795,1.0
2020,2,6,1,야,목,광주,차대차,과속,단일로,승용차,화물차,126.8452256,35.16294949,1.7
2020,2,6,3,야,목,경기,차대차,중앙선 침범,단일로,승용차,승용차,127.5026653,37.68671221,1.3
2020,2,6,15,주,목,전남,차대사람,안전운전 의무 불이행,단일로,건설기계,보행자,126.9703522,35.05518407,1.0
2020,2,6,18,야,목,대구,차대사람,보행자 보호의무 위반,단일로,화물차,보행자,128.6489172,35.87924923,1.0
2020,2,6,21,야,목,충북,차대차,안전운전 의무 불이행,단일로,화물차,화물차,127.4322005,36.56014452,2.4
2020,2,6,23,야,목,경북,차대차,안전운전 의무 불이행,기타,화물차,화물차,129.4204214,35.80934458,1.3
2020,2,7,6,주,금,경기,차대사람,과속,단일로,승용차,보행자,126.9925162,37.42920465,1.0
2020,2,7,6,주,금,충남,차대차,안전운전 의무 불이행,단일로,승용차,건설기계,126.8074162,36.9079593,1.3
2020,2,7,8,주,금,충남,차량단독,안전운전 의무 불이행,기타,화물차,없음,126.7877136,36.43714792,1.0
2020,2,7,12,주,금,서울,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,126.8859534,37.53051182,1.0
2020,2,7,13,주,금,경기,차대차,안전운전 의무 불이행,교차로,승합차,자전거,127.0733447,37.14298934,1.0
2020,2,7,14,주,금,서울,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,126.9064924,37.59996895,1.0
2020,2,7,14,주,금,서울,차대사람,안전운전 의무 불이행,교차로,건설기계,보행자,126.910706,37.59531481,1.0
2020,2,7,18,야,금,경북,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,128.1557439,36.35899486,1.0
2020,2,7,19,야,금,경기,차대사람,보행자 보호의무 위반,교차로,승용차,보행자,126.8127443,37.48390083,1.0
2020,2,8,3,야,토,전북,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.118065,35.8198395,1.0
2020,2,8,6,주,토,제주,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.8204698,33.3614163,1.0
2020,2,8,7,주,토,충북,차대차,안전운전 의무 불이행,교차로,화물차,화물차,127.4878141,36.5931971,2.0
2020,2,8,14,주,토,경기,차대차,신호위반,교차로,화물차,농기계,126.9137158,36.92457711,1.0
2020,2,8,18,야,토,경남,차대사람,안전운전 의무 불이행,교차로,이륜차,보행자,128.0963113,35.17442346,1.7
2020,2,8,18,야,토,경남,차량단독,안전운전 의무 불이행,단일로,화물차,없음,127.7504175,35.58575458,1.0
2020,2,8,19,야,토,경북,차대사람,과속,단일로,이륜차,보행자,128.9410623,35.97200077,1.3
2020,2,8,19,야,토,경남,차대사람,보행자 보호의무 위반,단일로,승용차,보행자,128.2562304,35.30961241,1.0
2020,2,9,6,주,일,부산,차대사람,과속,교차로,승용차,보행자,129.0714198,35.18571324,1.0
2020,2,9,11,주,일,충남,차대차,안전운전 의무 불이행,단일로,승합차,사륜오토바이(ATV),126.4948418,36.73393114,1.0
2020,2,9,12,주,일,충남,차량단독,안전운전 의무 불이행,단일로,승합차,없음,126.2021448,36.75921407,3.3999999999999995
2020,2,9,16,주,일,충북,차대차,중앙선 침범,단일로,승용차,건설기계,127.6267207,37.08872962,1.3
2020,2,9,16,주,일,경북,차량단독,안전운전 의무 불이행,단일로,농기계,없음,129.016941,35.7719137,1.0
2020,2,9,17,주,일,경남,차대차,안전운전 의무 불이행,교차로,이륜차,승용차,128.6352681,34.87082554,1.3
2020,2,9,21,야,일,경기,차대사람,안전운전 의무 불이행,교차로,승합차,보행자,127.0081782,37.26357894,1.0
2020,2,10,3,야,월,경기,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.8293985,37.30967233,1.0
2020,2,10,4,야,월,대전,차대차,과속,교차로,승용차,개인형이동수단(PM),127.3990516,36.35753313,1.3
2020,2,10,7,주,월,경기,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,126.9945903,37.78666739,1.0
2020,2,10,9,주,월,경기,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,126.7957042,37.48092516,1.0
2020,2,10,16,주,월,충북,차대차,안전운전 의무 불이행,교차로,원동기장치자전거,화물차,127.8327464,36.99358095,1.0
2020,2,10,16,주,월,전북,차대차,신호위반,교차로,화물차,승용차,126.6979797,35.46003934,1.7
2020,2,10,17,주,월,경북,차량단독,안전운전 의무 불이행,기타,농기계,없음,128.8605266,35.93318579,1.0
2020,2,10,18,야,월,경북,차량단독,안전운전 의무 불이행,단일로,화물차,없음,128.2219232,35.75430419,1.0
2020,2,10,18,야,월,대구,차대차,안전운전 의무 불이행,단일로,화물차,승용차,128.5832404,35.9112428,1.3
2020,2,10,19,야,월,전남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.2939734,34.76885715,1.0
2020,2,10,21,야,월,인천,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,126.6635101,37.35076391,1.0
2020,2,11,6,주,화,울산,차대차,안전운전 의무 불이행,교차로,이륜차,화물차,129.3513554,35.41670744,1.0
2020,2,11,6,주,화,경기,차대사람,안전운전 의무 불이행,교차로,특수차,보행자,126.8580891,37.63045292,1.0
2020,2,11,12,주,화,대구,차량단독,안전운전 의무 불이행,단일로,승용차,없음,128.6926079,35.8858915,1.0
2020,2,11,13,주,화,경기,차대차,안전운전 의무 불이행,단일로,승용차,승용차,127.1009413,37.67164277,1.3
2020,2,11,14,주,화,경기,차대차,안전운전 의무 불이행,단일로,화물차,화물차,126.9716369,36.96401647,1.3
2020,2,11,19,야,화,경남,차대차,안전운전 의무 불이행,단일로,화물차,농기계,128.6115983,35.2876989,1.0
2020,2,11,20,야,화,서울,차대차,안전운전 의무 불이행,교차로,승용차,이륜차,127.0284574,37.52752443,1.0
2020,2,11,20,야,화,강원,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,128.8156839,37.9100507,1.0
2020,2,11,23,야,화,경기,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,126.8277545,37.65768437,1.0
2020,2,12,1,야,수,대전,차량단독,안전운전 의무 불이행,기타,승용차,화물차,127.3572365,36.29406684,1.0
2020,2,12,3,야,수,경기,차량단독,안전운전 의무 불이행,교차로,이륜차,없음,126.9991228,37.27878352,1.0
2020,2,12,3,야,수,대구,차대차,안전운전 의무 불이행,단일로,이륜차,승용차,128.5732208,35.88390192,1.6
2020,2,12,5,야,수,전남,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,127.7370053,34.74127853,1.0
2020,2,12,11,주,수,전남,차량단독,안전운전 의무 불이행,단일로,승용차,없음,127.6049228,35.20879448,1.0
2020,2,12,12,주,수,경남,차량단독,안전운전 의무 불이행,단일로,승합차,없음,128.7025356,35.24350524,1.0
2020,2,12,17,주,수,울산,차대차,신호위반,단일로,이륜차,승용차,129.3973417,35.52769973,1.3
2020,2,12,19,야,수,전북,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,127.405701,35.70953953,1.0
2020,2,12,20,야,수,경남,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,128.1858046,35.08176872,1.0
2020,2,12,22,야,수,경기,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.8510075,37.78118706,1.0
2020,2,13,10,주,목,경남,차대차,안전운전 의무 불이행,단일로,화물차,승용차,128.4756386,35.06651938,2.4
2020,2,13,18,야,목,경남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,128.627498,34.89230423,1.0
2020,2,13,19,야,목,전남,차대사람,보행자 보호의무 위반,교차로,승용차,보행자,127.6844871,34.73431747,1.0
2020,2,13,20,야,목,부산,차대사람,안전운전 의무 불이행,단일로,특수차,보행자,128.9756883,35.16607871,1.0
2020,2,14,6,주,금,대전,차대사람,과속,단일로,화물차,보행자,127.4186022,36.34609848,1.0
2020,2,14,9,주,금,인천,차대사람,보행자 보호의무 위반,교차로,승합차,보행자,126.7494799,37.44913833,1.0
2020,2,14,13,주,금,충남,차대차,신호위반,교차로,화물차,이륜차,126.6594772,36.81702335,1.0
2020,2,14,15,주,금,충남,차량단독,안전운전 의무 불이행,기타,승용차,없음,126.9895998,36.67522211,1.0
2020,2,14,23,야,금,서울,차대차,안전운전 의무 불이행,단일로,이륜차,승용차,127.042307,37.6027965,2.6999999999999997
2020,2,15,0,야,토,서울,차대사람,안전운전 의무 불이행,단일로,이륜차,보행자,127.0527057,37.52479841,1.3
2020,2,15,0,야,토,전남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,126.8079466,35.04103893,1.9
2020,2,15,2,야,토,인천,차대차,신호위반,교차로,승용차,승용차,126.7073392,37.44210305,2.0
2020,2,15,5,야,토,울산,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,129.3069725,35.55402388,1.0
2020,2,15,9,주,토,경기,차대사람,신호위반,교차로,승합차,보행자,127.2226275,37.53975498,1.0
2020,2,15,9,주,토,전남,차대차,신호위반,교차로,승용차,화물차,126.6035662,34.94090091,1.7
2020,2,15,18,야,토,경북,차대사람,안전운전 의무 불이행,교차로,화물차,보행자,128.6247824,36.82073176,1.0
2020,2,15,23,야,토,전북,차대차,신호위반,교차로,이륜차,승합차,126.7080959,35.99127858,3.1
2020,2,16,0,야,일,충북,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,127.7829667,36.81549251,1.0
2020,2,16,2,야,일,경기,차대사람,과속,단일로,승용차,보행자,127.1478236,37.4589107,1.0
2020,2,16,5,야,일,경남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,128.8867667,35.23891051,1.0
2020,2,16,14,주,일,전남,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,127.1754378,35.25698878,1.0
2020,2,16,14,주,일,경북,차량단독,안전운전 의무 불이행,단일로,화물차,없음,128.4899254,36.88272329,2.4
2020,2,16,22,야,일,부산,차대사람,과속,단일로,승용차,보행자,129.0536124,35.18549223,1.0
2020,2,17,4,야,월,충북,차대사람,안전운전 의무 불이행,단일로,화물차,보행자,127.4970025,36.62867179,1.0
2020,2,17,5,야,월,충남,차대차,안전운전 의무 불이행,단일로,화물차,화물차,126.6572985,36.80916537,1.0
2020,2,17,6,주,월,충북,차대차,안전운전 의무 불이행,단일로,화물차,자전거,127.5741623,36.28430216,1.0
2020,2,17,10,주,월,울산,차량단독,안전운전 의무 불이행,단일로,화물차,없음,129.2402378,35.57735459,1.7
2020,2,17,12,주,월,전북,차대차,안전운전 의무 불이행,단일로,특수차,화물차,127.3238437,35.47309057,16.3
2020,2,17,18,야,월,경기,차량단독,과속,단일로,승용차,없음,127.3131729,37.03743079,1.0
2020,2,17,23,야,월,서울,차량단독,과속,단일로,승용차,없음,126.9582389,37.48824499,1.0
2020,2,18,4,야,화,경기,차대차,안전운전 의무 불이행,교차로,승용차,승합차,126.8220517,37.31726514,1.6
2020,2,18,10,주,화,전남,차대차,안전운전 의무 불이행,단일로,화물차,화물차,127.4743037,34.88878375,1.0
2020,2,18,18,야,화,서울,차대차,안전운전 의무 불이행,교차로,이륜차,화물차,126.991558,37.52498905,1.0
2020,2,18,18,야,화,서울,차대차,신호위반,단일로,이륜차,승용차,126.8489847,37.51121874,1.0
2020,2,18,23,야,화,경기,차대차,중앙선 침범,교차로,승용차,승용차,127.0552489,37.74401099,1.6
2020,2,19,2,야,수,충남,차대차,중앙선 침범,단일로,승용차,승용차,127.1291011,36.79633799,3.3999999999999995
2020,2,19,5,야,수,경북,차량단독,안전운전 의무 불이행,교차로,승용차,없음,128.7799616,35.87204614,1.0
2020,2,19,9,주,수,전남,차대차,과속,교차로,화물차,이륜차,126.478358,35.28305523,1.0
2020,2,19,11,주,수,경기,차대사람,안전운전 의무 불이행,기타,화물차,보행자,126.7728763,37.10502007,1.0
2020,2,19,11,주,수,경북,차대차,안전운전 의무 불이행,교차로,화물차,원동기장치자전거,128.6189238,35.63315871,1.0
2020,2,19,13,주,수,경기,차대차,안전운전 의무 불이행,단일로,이륜차,건설기계,126.6277562,37.64900224,1.0
2020,2,19,13,주,수,경남,차대차,안전운전 의무 불이행,단일로,이륜차,화물차,128.5876762,35.24460114,1.0
2020,2,19,15,주,수,경북,차대사람,안전운전 의무 불이행,교차로,승용차,보행자,129.2220702,35.99050122,3.1
2020,2,19,17,주,수,경남,차대차,안전운전 의무 불이행,단일로,이륜차,승용차,128.9031684,35.22836184,1.3
2020,2,19,18,야,수,전북,차대사람,보행자 보호의무 위반,단일로,승용차,보행자,127.1383999,35.82861109,1.0
2020,2,19,19,야,수,경북,차량단독,안전운전 의무 불이행,단일로,화물차,없음,128.6942965,36.24539343,1.0
2020,2,19,20,야,수,전남,차량단독,안전운전 의무 불이행,단일로,이륜차,없음,127.0929463,35.18199719,1.0
2020,2,20,4,야,목,대구,차대차,안전운전 의무 불이행,교차로,화물차,화물차,128.6515846,35.88749996,1.6
2020,2,20,6,주,목,울산,차대차,안전운전 의무 불이행,단일로,승용차,승용차,129.2807189,35.48124689,1.0
2020,2,20,8,주,목,대구,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,128.6134127,35.81745689,1.0
2020,2,20,18,야,목,경북,차대차,과속,교차로,승용차,자전거,128.8699644,35.98800803,1.3
2020,2,20,18,야,목,경북,차대차,중앙선 침범,교차로,승용차,승합차,128.5124197,36.73084074,2.5
2020,2,20,19,야,목,강원,차대사람,보행자 보호의무 위반,교차로,승용차,보행자,127.7369752,37.86815367,1.3
2020,2,20,19,야,목,충남,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.0616209,36.17640827,1.0
2020,2,20,20,야,목,경기,차대차,교차로 통행방법 위반,교차로,개인형이동수단(PM),승합차,126.7634648,37.68947762,1.0
2020,2,20,23,야,목,대전,차대사람,안전운전 의무 불이행,단일로,승용차,보행자,127.4299911,36.35917803,1.0
